id,airline,airline_id,src_airport,src_airport_id,dst_airport,dst_airport_id,codeshare,stops,airplane,airlines_id,airports_id,airports_id1,airports_id2,airports_id3
34054,JL,2987,AOJ,2340,ITM,2334,Y,0,E70,0,0,0,0,0
34055,JL,2987,ASJ,2316,HND,2359,,0,73H,0,0,0,0,0
34056,JL,2987,ASJ,2316,ITM,2334,Y,0,73H,0,0,0,0,0
34057,JL,2987,AXT,2345,CTS,2287,Y,0,CRJ,0,0,0,0,0
34058,JL,2987,AXT,2345,HND,2359,Y,0,73H,0,0,0,0,0
34059,JL,2987,AXT,2345,ITM,2334,Y,0,CRJ,0,0,0,0,0
34060,JL,2987,BKI,3269,NRT,2279,,0,738,0,0,0,0,0
34061,JL,2987,BKK,3885,CEI,3932,Y,0,734,0,0,0,0,0
34062,JL,2987,BKK,3885,CNX,3931,Y,0,747 320 773,0,0,0,0,0
34063,JL,2987,BKK,3885,FUK,2305,Y,0,330,0,0,0,0,0
34064,JL,2987,BKK,3885,HKT,3179,Y,0,320 333,0,0,0,0,0
34065,JL,2987,BKK,3885,HND,2359,,0,767 777,0,0,0,0,0
34066,JL,2987,BKK,3885,KIX,3992,,0,767,0,0,0,0,0
34067,JL,2987,BKK,3885,NRT,2279,,0,767,0,0,0,0,0
34068,JL,2987,BOS,3448,MSY,3861,Y,0,E90,0,0,0,0,0
34069,JL,2987,BOS,3448,NRT,2279,,0,788,0,0,0,0,0
34070,JL,2987,CAN,3370,KIX,3992,Y,0,321,0,0,0,0,0
34071,JL,2987,CAN,3370,NRT,2279,,0,767,0,0,0,0,0
34072,JL,2987,CDG,1382,HND,2359,,0,773,0,0,0,0,0
34073,JL,2987,CDG,1382,LYS,1335,Y,0,320,0,0,0,0,0
34074,JL,2987,CDG,1382,NRT,2279,,0,788,0,0,0,0,0
34075,JL,2987,CDG,1382,TLS,1273,Y,0,319,0,0,0,0,0
34076,JL,2987,CEI,3932,BKK,3885,Y,0,734,0,0,0,0,0
34077,JL,2987,CGK,3275,NRT,2279,,0,773 777,0,0,0,0,0
34078,JL,2987,CJU,2370,KIX,3992,Y,0,739,0,0,0,0,0
34079,JL,2987,CJU,2370,NRT,2279,Y,0,739,0,0,0,0,0
34080,JL,2987,CNS,3322,BNE,3320,Y,0,333,0,0,0,0,0
34081,JL,2987,CNS,3322,KIX,3992,Y,0,332,0,0,0,0,0
34082,JL,2987,CNS,3322,NRT,2279,Y,0,332,0,0,0,0,0
34083,JL,2987,CTS,2287,AOJ,2340,Y,0,E70,0,0,0,0,0
34084,JL,2987,CTS,2287,AXT,2345,Y,0,CRJ,0,0,0,0,0
34085,JL,2987,CTS,2287,FUK,2305,,0,73H,0,0,0,0,0
34086,JL,2987,CTS,2287,HIJ,2326,Y,0,73H,0,0,0,0,0
34087,JL,2987,CTS,2287,HKG,3077,Y,0,744,0,0,0,0,0
34088,JL,2987,CTS,2287,HNA,2344,Y,0,E70 CRJ,0,0,0,0,0
34089,JL,2987,CTS,2287,HND,2359,,0,777 773 73H 767,0,0,0,0,0
34090,JL,2987,CTS,2287,ICN,3930,Y,0,73H 744 333 772,0,0,0,0,0
34091,JL,2987,CTS,2287,ITM,2334,,0,73H,0,0,0,0,0
34092,JL,2987,CTS,2287,KIJ,4381,Y,0,CRJ,0,0,0,0,0
34093,JL,2987,CTS,2287,KIX,3992,,0,73H,0,0,0,0,0
34094,JL,2987,CTS,2287,MMB,2290,Y,0,CRJ E70,0,0,0,0,0
34095,JL,2987,CTS,2287,NGO,3942,Y,0,73H,0,0,0,0,0
34096,JL,2987,CTS,2287,NRT,2279,Y,0,773,0,0,0,0,0
34097,JL,2987,CTS,2287,PVG,3406,Y,0,321 320,0,0,0,0,0
34098,JL,2987,CTS,2287,SDJ,2347,Y,0,CRJ,0,0,0,0,0
34099,JL,2987,DEL,3093,NRT,2279,,0,777,0,0,0,0,0
34100,JL,2987,DFW,3670,MSY,3861,Y,0,M80 M83,0,0,0,0,0
34101,JL,2987,DFW,3670,NRT,2279,Y,0,777,0,0,0,0,0
34102,JL,2987,DLC,3404,NRT,2279,,0,767,0,0,0,0,0
34103,JL,2987,DME,4029,NRT,2279,,0,788,0,0,0,0,0
34104,JL,2987,DOH,11051,KIX,3992,,0,332,0,0,0,0,0
34105,JL,2987,DOH,11051,NRT,2279,,0,77L,0,0,0,0,0
34106,JL,2987,DXB,2188,HND,2359,Y,0,772,0,0,0,0,0
34107,JL,2987,DXB,2188,KIX,3992,Y,0,773,0,0,0,0,0
34108,JL,2987,DXB,2188,NRT,2279,Y,0,773,0,0,0,0,0
34109,JL,2987,FRA,340,NRT,2279,,0,773,0,0,0,0,0
34110,JL,2987,FSZ,6476,PVG,3406,Y,0,738,0,0,0,0,0
34111,JL,2987,FUK,2305,BKK,3885,Y,0,330,0,0,0,0,0
34112,JL,2987,FUK,2305,CTS,2287,,0,73H,0,0,0,0,0
34113,JL,2987,FUK,2305,HAN,3199,Y,0,321,0,0,0,0,0
34114,JL,2987,FUK,2305,HNA,2344,Y,0,E70,0,0,0,0,0
34115,JL,2987,FUK,2305,HND,2359,,0,777 767 73H,0,0,0,0,0
34116,JL,2987,FUK,2305,ICN,3930,Y,0,333 739 773,0,0,0,0,0
34117,JL,2987,FUK,2305,ITM,2334,,0,E70,0,0,0,0,0
34118,JL,2987,FUK,2305,NRT,2279,Y,0,73H,0,0,0,0,0
34119,JL,2987,FUK,2305,PVG,3406,Y,0,320 738,0,0,0,0,0
34120,JL,2987,FUK,2305,SDJ,2347,Y,0,E70,0,0,0,0,0
34121,JL,2987,FUK,2305,SGN,3205,Y,0,321,0,0,0,0,0
34122,JL,2987,FUK,2305,TAO,3390,Y,0,319,0,0,0,0,0
34123,JL,2987,FUK,2305,TPE,2276,Y,0,772,0,0,0,0,0
34124,JL,2987,GAJ,2341,HND,2359,,0,E70,0,0,0,0,0
34125,JL,2987,GAJ,2341,ITM,2334,Y,0,E70 CRJ,0,0,0,0,0
34126,JL,2987,GMP,2378,HND,2359,,0,767,0,0,0,0,0
34127,JL,2987,GMP,2378,KIX,3992,,0,73H,0,0,0,0,0
34128,JL,2987,GUM,2246,NRT,2279,,0,767,0,0,0,0,0
34129,JL,2987,HAN,3199,FUK,2305,Y,0,321,0,0,0,0,0
34130,JL,2987,HAN,3199,KIX,3992,Y,0,321,0,0,0,0,0
34131,JL,2987,HAN,3199,NGO,3942,Y,0,321,0,0,0,0,0
34132,JL,2987,HAN,3199,NRT,2279,,0,767,0,0,0,0,0
34133,JL,2987,HEL,421,KIX,3992,Y,0,333,0,0,0,0,0
34134,JL,2987,HEL,421,NGO,3942,Y,0,333,0,0,0,0,0
34135,JL,2987,HEL,421,NRT,2279,,0,788,0,0,0,0,0
34136,JL,2987,HIJ,2326,CTS,2287,Y,0,73H,0,0,0,0,0
34137,JL,2987,HIJ,2326,HND,2359,,0,73H,0,0,0,0,0
34138,JL,2987,HIJ,2326,PVG,3406,Y,0,320,0,0,0,0,0
34139,JL,2987,HKD,2288,HND,2359,,0,73H 767,0,0,0,0,0
34140,JL,2987,HKD,2288,ITM,2334,Y,0,CRJ,0,0,0,0,0
34141,JL,2987,HKG,3077,CNS,3322,Y,0,333,0,0,0,0,0
34142,JL,2987,HKG,3077,CTS,2287,Y,0,744,0,0,0,0,0
34143,JL,2987,HKG,3077,HND,2359,,0,777 767,0,0,0,0,0
34144,JL,2987,HKG,3077,KIX,3992,Y,0,333 744 773 343 772,0,0,0,0,0
34145,JL,2987,HKG,3077,NGO,3942,Y,0,333 343,0,0,0,0,0
34146,JL,2987,HKG,3077,NRT,2279,,0,767,0,0,0,0,0
34147,JL,2987,HKG,3077,TPE,2276,Y,0,333 744 773 772,0,0,0,0,0
34148,JL,2987,HKT,3179,BKK,3885,Y,0,320,0,0,0,0,0
34149,JL,2987,HNA,2344,CTS,2287,Y,0,E70 CRJ,0,0,0,0,0
34150,JL,2987,HNA,2344,FUK,2305,Y,0,E70,0,0,0,0,0
34151,JL,2987,HNA,2344,ITM,2334,Y,0,E70 CRJ,0,0,0,0,0
34152,JL,2987,HND,2359,AKJ,2299,,0,73H,0,0,0,0,0
34153,JL,2987,HND,2359,AOJ,2340,,0,73H,0,0,0,0,0
34154,JL,2987,HND,2359,ASJ,2316,,0,73H,0,0,0,0,0
34155,JL,2987,HND,2359,AXT,2345,Y,0,73H,0,0,0,0,0
34156,JL,2987,HND,2359,BKK,3885,,0,767 777,0,0,0,0,0
34157,JL,2987,HND,2359,CDG,1382,,0,773,0,0,0,0,0
34158,JL,2987,HND,2359,CTS,2287,,0,773 777 73H 767,0,0,0,0,0
34159,JL,2987,HND,2359,DXB,2188,Y,0,772,0,0,0,0,0
34160,JL,2987,HND,2359,FUK,2305,,0,767 777 73H,0,0,0,0,0
34161,JL,2987,HND,2359,GAJ,2341,,0,E70,0,0,0,0,0
34162,JL,2987,HND,2359,GMP,2378,,0,767,0,0,0,0,0
34163,JL,2987,HND,2359,HIJ,2326,,0,73H,0,0,0,0,0
34164,JL,2987,HND,2359,HKD,2288,,0,73H 767,0,0,0,0,0
34165,JL,2987,HND,2359,HKG,3077,,0,777 767,0,0,0,0,0
34166,JL,2987,HND,2359,HNL,3728,,0,777,0,0,0,0,0
34167,JL,2987,HND,2359,ITM,2334,,0,767 777,0,0,0,0,0
34168,JL,2987,HND,2359,IZO,2328,,0,767 73H,0,0,0,0,0
34169,JL,2987,HND,2359,KCZ,2332,,0,73H,0,0,0,0,0
34170,JL,2987,HND,2359,KIX,3992,,0,73H,0,0,0,0,0
34171,JL,2987,HND,2359,KKJ,2311,,0,73H,0,0,0,0,0
34172,JL,2987,HND,2359,KMI,2308,,0,73H,0,0,0,0,0
34173,JL,2987,HND,2359,KMJ,2312,,0,73H 767,0,0,0,0,0
34174,JL,2987,HND,2359,KMQ,2322,,0,767,0,0,0,0,0
34175,JL,2987,HND,2359,KOJ,2307,,0,73H 767,0,0,0,0,0
34176,JL,2987,HND,2359,KUH,5994,,0,73H,0,0,0,0,0
34177,JL,2987,HND,2359,LHR,507,,0,773,0,0,0,0,0
34178,JL,2987,HND,2359,MMB,2290,,0,73H,0,0,0,0,0
34179,JL,2987,HND,2359,MSJ,2346,,0,73H E70,0,0,0,0,0
34180,JL,2987,HND,2359,MYJ,2333,,0,767,0,0,0,0,0
34181,JL,2987,HND,2359,NGO,3942,,0,73H 773,0,0,0,0,0
34182,JL,2987,HND,2359,NGS,2313,,0,73H,0,0,0,0,0
34183,JL,2987,HND,2359,OBO,2286,,0,73H,0,0,0,0,0
34184,JL,2987,HND,2359,OIT,2310,,0,73H,0,0,0,0,0
34185,JL,2987,HND,2359,OKA,2384,,0,777 73H 773 767,0,0,0,0,0
34186,JL,2987,HND,2359,OKJ,2327,,0,73H,0,0,0,0,0
34187,JL,2987,HND,2359,PEK,3364,,0,767,0,0,0,0,0
34188,JL,2987,HND,2359,SFO,3469,,0,788,0,0,0,0,0
34189,JL,2987,HND,2359,SGN,3205,,0,767,0,0,0,0,0
34190,JL,2987,HND,2359,SHA,3391,,0,767 777,0,0,0,0,0
34191,JL,2987,HND,2359,SHM,2284,,0,E70,0,0,0,0,0
34192,JL,2987,HND,2359,SIN,3316,,0,767 777,0,0,0,0,0
34193,JL,2987,HND,2359,TAK,2337,,0,73H,0,0,0,0,0
34194,JL,2987,HND,2359,TKS,2336,,0,767,0,0,0,0,0
34195,JL,2987,HND,2359,TSA,2275,,0,767,0,0,0,0,0
34196,JL,2987,HND,2359,UBJ,2296,,0,73H,0,0,0,0,0
34197,JL,2987,HNL,3728,HND,2359,,0,777,0,0,0,0,0
34198,JL,2987,HNL,3728,KIX,3992,,0,777,0,0,0,0,0
34199,JL,2987,HNL,3728,NGO,3942,,0,788 777,0,0,0,0,0
34200,JL,2987,HNL,3728,NRT,2279,,0,767 788 777,0,0,0,0,0
34201,JL,2987,ICN,3930,CTS,2287,Y,0,744 73H 333 772,0,0,0,0,0
34202,JL,2987,ICN,3930,FUK,2305,Y,0,333 739 773,0,0,0,0,0
34203,JL,2987,ICN,3930,KIJ,4381,Y,0,73J,0,0,0,0,0
34204,JL,2987,ICN,3930,KIX,3992,Y,0,333 73H 772 773 332,0,0,0,0,0
34205,JL,2987,ICN,3930,KMQ,2322,Y,0,73H,0,0,0,0,0
34206,JL,2987,ICN,3930,KOJ,2307,Y,0,73H 73J 739,0,0,0,0,0
34207,JL,2987,ICN,3930,NGO,3942,Y,0,73H 332 333 772,0,0,0,0,0
34208,JL,2987,ICN,3930,NRT,2279,,0,73H,0,0,0,0,0
34209,JL,2987,ITM,2334,AOJ,2340,Y,0,E70,0,0,0,0,0
34210,JL,2987,ITM,2334,ASJ,2316,Y,0,73H,0,0,0,0,0
34211,JL,2987,ITM,2334,AXT,2345,Y,0,CRJ,0,0,0,0,0
34212,JL,2987,ITM,2334,CTS,2287,,0,73H,0,0,0,0,0
34213,JL,2987,ITM,2334,FUK,2305,,0,E70,0,0,0,0,0
34214,JL,2987,ITM,2334,GAJ,2341,Y,0,E70 CRJ,0,0,0,0,0
34215,JL,2987,ITM,2334,HKD,2288,Y,0,CRJ,0,0,0,0,0
34216,JL,2987,ITM,2334,HNA,2344,Y,0,E70 CRJ,0,0,0,0,0
34217,JL,2987,ITM,2334,HND,2359,,0,777 767,0,0,0,0,0
34218,JL,2987,ITM,2334,KIJ,4381,Y,0,E70,0,0,0,0,0
34219,JL,2987,ITM,2334,KMI,2308,Y,0,CRJ E70,0,0,0,0,0
34220,JL,2987,ITM,2334,KMJ,2312,Y,0,E70 CRJ,0,0,0,0,0
34221,JL,2987,ITM,2334,KOJ,2307,Y,0,73H E70,0,0,0,0,0
34222,JL,2987,ITM,2334,MSJ,2346,Y,0,E70,0,0,0,0,0
34223,JL,2987,ITM,2334,MYJ,2333,Y,0,CRJ,0,0,0,0,0
34224,JL,2987,ITM,2334,NGS,2313,Y,0,E70,0,0,0,0,0
34225,JL,2987,ITM,2334,NRT,2279,,0,773,0,0,0,0,0
34226,JL,2987,ITM,2334,OIT,2310,Y,0,CRJ,0,0,0,0,0
34227,JL,2987,ITM,2334,OKA,2384,,0,773,0,0,0,0,0
34228,JL,2987,ITM,2334,SDJ,2347,Y,0,E70,0,0,0,0,0
34229,JL,2987,IZO,2328,HND,2359,,0,767 73H,0,0,0,0,0
34230,JL,2987,JFK,3797,MSY,3861,Y,0,E90,0,0,0,0,0
34231,JL,2987,JFK,3797,NRT,2279,,0,788 773,0,0,0,0,0
34232,JL,2987,KCZ,2332,HND,2359,,0,73H,0,0,0,0,0
34233,JL,2987,KHH,2264,NRT,2279,,0,767,0,0,0,0,0
34234,JL,2987,KHV,2927,NRT,2279,Y,0,320,0,0,0,0,0
34235,JL,2987,KIJ,4381,CTS,2287,Y,0,CRJ,0,0,0,0,0
34236,JL,2987,KIJ,4381,ICN,3930,Y,0,739 73J,0,0,0,0,0
34237,JL,2987,KIJ,4381,ITM,2334,Y,0,E70,0,0,0,0,0
34238,JL,2987,KIJ,4381,PVG,3406,Y,0,319,0,0,0,0,0
34239,JL,2987,KIX,3992,BKK,3885,,0,767,0,0,0,0,0
34240,JL,2987,KIX,3992,CAN,3370,Y,0,321,0,0,0,0,0
34241,JL,2987,KIX,3992,CJU,2370,Y,0,739,0,0,0,0,0
34242,JL,2987,KIX,3992,CNS,3322,Y,0,332,0,0,0,0,0
34243,JL,2987,KIX,3992,CTS,2287,,0,73H,0,0,0,0,0
34244,JL,2987,KIX,3992,DOH,11051,,0,332,0,0,0,0,0
34245,JL,2987,KIX,3992,DXB,2188,Y,0,773,0,0,0,0,0
34246,JL,2987,KIX,3992,GMP,2378,,0,73H,0,0,0,0,0
34247,JL,2987,KIX,3992,HAN,3199,Y,0,321,0,0,0,0,0
34248,JL,2987,KIX,3992,HEL,421,Y,0,333,0,0,0,0,0
34249,JL,2987,KIX,3992,HKG,3077,Y,0,333 773 744 343 772,0,0,0,0,0
34250,JL,2987,KIX,3992,HND,2359,,0,73H,0,0,0,0,0
34251,JL,2987,KIX,3992,HNL,3728,,0,777,0,0,0,0,0
34252,JL,2987,KIX,3992,ICN,3930,Y,0,772 333 73H 773 332,0,0,0,0,0
34253,JL,2987,KIX,3992,KUL,3304,Y,0,333,0,0,0,0,0
34254,JL,2987,KIX,3992,NKG,3388,Y,0,320,0,0,0,0,0
34255,JL,2987,KIX,3992,OOL,3321,Y,0,332,0,0,0,0,0
34256,JL,2987,KIX,3992,PUS,2372,Y,0,73H,0,0,0,0,0
34257,JL,2987,KIX,3992,PVG,3406,,0,767 73H,0,0,0,0,0
34258,JL,2987,KIX,3992,SGN,3205,Y,0,332,0,0,0,0,0
34259,JL,2987,KIX,3992,SHE,4144,Y,0,320,0,0,0,0,0
34260,JL,2987,KIX,3992,TAO,3390,Y,0,320,0,0,0,0,0
34261,JL,2987,KIX,3992,TPE,2276,,0,767 73H,0,0,0,0,0
34262,JL,2987,KIX,3992,YNT,3392,Y,0,320,0,0,0,0,0
34263,JL,2987,KKJ,2311,HND,2359,,0,73H,0,0,0,0,0
34264,JL,2987,KMG,3382,PVG,3406,Y,0,738,0,0,0,0,0
34265,JL,2987,KMI,2308,HND,2359,,0,73H,0,0,0,0,0
34266,JL,2987,KMI,2308,ITM,2334,Y,0,CRJ E70,0,0,0,0,0
34267,JL,2987,KMJ,2312,HND,2359,,0,767 73H,0,0,0,0,0
34268,JL,2987,KMJ,2312,ITM,2334,Y,0,E70 CRJ,0,0,0,0,0
34269,JL,2987,KMQ,2322,HND,2359,,0,767,0,0,0,0,0
34270,JL,2987,KMQ,2322,ICN,3930,Y,0,73H,0,0,0,0,0
34271,JL,2987,KMQ,2322,PVG,3406,Y,0,319,0,0,0,0,0
34272,JL,2987,KOJ,2307,HND,2359,,0,767 73H,0,0,0,0,0
34273,JL,2987,KOJ,2307,ICN,3930,Y,0,73H 73J 739,0,0,0,0,0
34274,JL,2987,KOJ,2307,ITM,2334,Y,0,E70 73H,0,0,0,0,0
34275,JL,2987,KOJ,2307,PVG,3406,Y,0,319,0,0,0,0,0
34276,JL,2987,KUH,5994,HND,2359,,0,73H,0,0,0,0,0
34277,JL,2987,KUL,3304,KIX,3992,Y,0,333,0,0,0,0,0
34278,JL,2987,KUL,3304,NRT,2279,,0,767,0,0,0,0,0
34279,JL,2987,LAX,3484,LIM,2789,Y,0,763,0,0,0,0,0
34280,JL,2987,LAX,3484,NRT,2279,,0,773,0,0,0,0,0
34281,JL,2987,LHR,507,HND,2359,,0,773,0,0,0,0,0
34282,JL,2987,LHR,507,NRT,2279,Y,0,777,0,0,0,0,0
34283,JL,2987,LIM,2789,LAX,3484,Y,0,763,0,0,0,0,0
34284,JL,2987,LIM,2789,SCL,2650,Y,0,763,0,0,0,0,0
34285,JL,2987,MMB,2290,CTS,2287,Y,0,CRJ E70,0,0,0,0,0
34286,JL,2987,MMB,2290,HND,2359,,0,73H,0,0,0,0,0
34287,JL,2987,MNL,2397,NRT,2279,,0,767,0,0,0,0,0
34288,JL,2987,MSJ,2346,HND,2359,,0,73H E70,0,0,0,0,0
34289,JL,2987,MSJ,2346,ITM,2334,Y,0,E70,0,0,0,0,0
34290,JL,2987,MSY,3861,JFK,3797,Y,0,E90,0,0,0,0,0
34291,JL,2987,MYJ,2333,HND,2359,,0,767,0,0,0,0,0
34292,JL,2987,MYJ,2333,ITM,2334,Y,0,CRJ,0,0,0,0,0
34293,JL,2987,MYJ,2333,PVG,3406,Y,0,319,0,0,0,0,0
34294,JL,2987,NGO,3942,BKK,3885,Y,0,773,0,0,0,0,0
34295,JL,2987,NGO,3942,CTS,2287,Y,0,73H,0,0,0,0,0
34296,JL,2987,NGO,3942,HAN,3199,Y,0,321,0,0,0,0,0
34297,JL,2987,NGO,3942,HEL,421,Y,0,333,0,0,0,0,0
34298,JL,2987,NGO,3942,HKG,3077,Y,0,343 333,0,0,0,0,0
34299,JL,2987,NGO,3942,HND,2359,,0,773 73H,0,0,0,0,0
34300,JL,2987,NGO,3942,HNL,3728,,0,777,0,0,0,0,0
34301,JL,2987,NGO,3942,ICN,3930,Y,0,772 73H 332 333,0,0,0,0,0
34302,JL,2987,NGO,3942,NRT,2279,,0,788,0,0,0,0,0
34303,JL,2987,NGO,3942,PUS,2372,Y,0,739,0,0,0,0,0
34304,JL,2987,NGO,3942,PVG,3406,,0,767,0,0,0,0,0
34305,JL,2987,NGO,3942,TAO,3390,Y,0,321,0,0,0,0,0
34306,JL,2987,NGO,3942,TPE,2276,,0,73H,0,0,0,0,0
34307,JL,2987,NGO,3942,TSN,3368,,0,73H,0,0,0,0,0
34308,JL,2987,NGS,2313,HND,2359,,0,73H,0,0,0,0,0
34309,JL,2987,NGS,2313,ITM,2334,Y,0,E70,0,0,0,0,0
34310,JL,2987,NGS,2313,PVG,3406,Y,0,319,0,0,0,0,0
34311,JL,2987,NKG,3388,KIX,3992,Y,0,320,0,0,0,0,0
34312,JL,2987,NKG,3388,NRT,2279,Y,0,320,0,0,0,0,0
34313,JL,2987,NRT,2279,BKI,3269,,0,738,0,0,0,0,0
34314,JL,2987,NRT,2279,BKK,3885,,0,767,0,0,0,0,0
34315,JL,2987,NRT,2279,BOS,3448,,0,788,0,0,0,0,0
34316,JL,2987,NRT,2279,CAN,3370,,0,767,0,0,0,0,0
34317,JL,2987,NRT,2279,CDG,1382,,0,788,0,0,0,0,0
34318,JL,2987,NRT,2279,CGK,3275,,0,773 777,0,0,0,0,0
34319,JL,2987,NRT,2279,CJU,2370,Y,0,739,0,0,0,0,0
34320,JL,2987,NRT,2279,CNS,3322,Y,0,332,0,0,0,0,0
34321,JL,2987,NRT,2279,CTS,2287,Y,0,773,0,0,0,0,0
34322,JL,2987,NRT,2279,DEL,3093,,0,777,0,0,0,0,0
34323,JL,2987,NRT,2279,DFW,3670,Y,0,777,0,0,0,0,0
34324,JL,2987,NRT,2279,DLC,3404,,0,767,0,0,0,0,0
34325,JL,2987,NRT,2279,DME,4029,,0,788,0,0,0,0,0
34326,JL,2987,NRT,2279,DOH,11051,,0,77L,0,0,0,0,0
34327,JL,2987,NRT,2279,DXB,2188,Y,0,773,0,0,0,0,0
34328,JL,2987,NRT,2279,FRA,340,,0,773,0,0,0,0,0
34329,JL,2987,NRT,2279,FUK,2305,Y,0,73H,0,0,0,0,0
34330,JL,2987,NRT,2279,GUM,2246,,0,767,0,0,0,0,0
34331,JL,2987,NRT,2279,HAN,3199,,0,767,0,0,0,0,0
34332,JL,2987,NRT,2279,HEL,421,,0,788,0,0,0,0,0
34333,JL,2987,NRT,2279,HKG,3077,,0,767,0,0,0,0,0
34334,JL,2987,NRT,2279,HNL,3728,,0,788 777,0,0,0,0,0
34335,JL,2987,NRT,2279,ICN,3930,,0,73H,0,0,0,0,0
34336,JL,2987,NRT,2279,ITM,2334,,0,773,0,0,0,0,0
34337,JL,2987,NRT,2279,JFK,3797,,0,773 788,0,0,0,0,0
34338,JL,2987,NRT,2279,KHH,2264,,0,767,0,0,0,0,0
34339,JL,2987,NRT,2279,KHV,2927,Y,0,320,0,0,0,0,0
34340,JL,2987,NRT,2279,KUL,3304,,0,767,0,0,0,0,0
34341,JL,2987,NRT,2279,LAX,3484,,0,773,0,0,0,0,0
34342,JL,2987,NRT,2279,LHR,507,Y,0,777,0,0,0,0,0
34343,JL,2987,NRT,2279,MNL,2397,,0,767,0,0,0,0,0
34344,JL,2987,NRT,2279,NGO,3942,,0,788,0,0,0,0,0
34345,JL,2987,NRT,2279,NKG,3388,Y,0,320,0,0,0,0,0
34346,JL,2987,NRT,2279,OKA,2384,Y,0,767,0,0,0,0,0
34347,JL,2987,NRT,2279,OOL,3321,Y,0,332,0,0,0,0,0
34348,JL,2987,NRT,2279,ORD,3830,,0,773,0,0,0,0,0
34349,JL,2987,NRT,2279,PEK,3364,,0,73H 767,0,0,0,0,0
34350,JL,2987,NRT,2279,PPT,4075,Y,0,343,0,0,0,0,0
34351,JL,2987,NRT,2279,PUS,2372,,0,73H,0,0,0,0,0
34352,JL,2987,NRT,2279,PVG,3406,,0,767,0,0,0,0,0
34353,JL,2987,NRT,2279,ROR,2256,,0,767,0,0,0,0,0
34354,JL,2987,NRT,2279,SAN,3731,,0,788,0,0,0,0,0
34355,JL,2987,NRT,2279,SGN,3205,,0,767,0,0,0,0,0
34356,JL,2987,NRT,2279,SHE,4144,Y,0,320,0,0,0,0,0
34357,JL,2987,NRT,2279,SIN,3316,,0,767,0,0,0,0,0
34358,JL,2987,NRT,2279,SYD,3361,,0,777,0,0,0,0,0
34359,JL,2987,NRT,2279,TPE,2276,,0,73H,0,0,0,0,0
34360,JL,2987,NRT,2279,VVO,2934,Y,0,320,0,0,0,0,0
34361,JL,2987,NRT,2279,YVR,156,,0,788,0,0,0,0,0
34362,JL,2987,OBO,2286,HND,2359,,0,73H,0,0,0,0,0
34363,JL,2987,OIT,2310,HND,2359,,0,73H,0,0,0,0,0
34364,JL,2987,OIT,2310,ITM,2334,Y,0,CRJ,0,0,0,0,0
34365,JL,2987,OKA,2384,HND,2359,,0,767 777 73H 773,0,0,0,0,0
34366,JL,2987,OKA,2384,ITM,2334,,0,773,0,0,0,0,0
34367,JL,2987,OKA,2384,NRT,2279,Y,0,767,0,0,0,0,0
34368,JL,2987,OKA,2384,PVG,3406,Y,0,320,0,0,0,0,0
34369,JL,2987,OKJ,2327,HND,2359,,0,73H,0,0,0,0,0
34370,JL,2987,OKJ,2327,PVG,3406,Y,0,320,0,0,0,0,0
34371,JL,2987,OOL,3321,KIX,3992,Y,0,332,0,0,0,0,0
34372,JL,2987,OOL,3321,NRT,2279,Y,0,332,0,0,0,0,0
34373,JL,2987,ORD,3830,ATL,3682,Y,0,E75,0,0,0,0,0
34374,JL,2987,ORD,3830,MSY,3861,Y,0,E75,0,0,0,0,0
34375,JL,2987,ORD,3830,NRT,2279,,0,773,0,0,0,0,0
34376,JL,2987,PEK,3364,HND,2359,,0,767,0,0,0,0,0
34377,JL,2987,PEK,3364,NRT,2279,,0,767 73H,0,0,0,0,0
34378,JL,2987,PPT,4075,NRT,2279,Y,0,343,0,0,0,0,0
34379,JL,2987,PUS,2372,KIX,3992,Y,0,73H,0,0,0,0,0
34380,JL,2987,PUS,2372,NGO,3942,Y,0,739,0,0,0,0,0
34381,JL,2987,PUS,2372,NRT,2279,,0,73H,0,0,0,0,0
34382,JL,2987,PVG,3406,CTS,2287,Y,0,321 320,0,0,0,0,0
34383,JL,2987,PVG,3406,FSZ,6476,Y,0,738,0,0,0,0,0
34384,JL,2987,PVG,3406,FUK,2305,Y,0,738 320,0,0,0,0,0
34385,JL,2987,PVG,3406,HIJ,2326,Y,0,320,0,0,0,0,0
34386,JL,2987,PVG,3406,KIJ,4381,Y,0,319,0,0,0,0,0
34387,JL,2987,PVG,3406,KIX,3992,,0,767 73H,0,0,0,0,0
34388,JL,2987,PVG,3406,KMG,3382,Y,0,738,0,0,0,0,0
34389,JL,2987,PVG,3406,KMQ,2322,Y,0,319,0,0,0,0,0
34390,JL,2987,PVG,3406,KOJ,2307,Y,0,319,0,0,0,0,0
34391,JL,2987,PVG,3406,MYJ,2333,Y,0,319,0,0,0,0,0
34392,JL,2987,PVG,3406,NGO,3942,,0,767,0,0,0,0,0
34393,JL,2987,PVG,3406,NGS,2313,Y,0,319,0,0,0,0,0
34394,JL,2987,PVG,3406,NRT,2279,,0,767,0,0,0,0,0
34395,JL,2987,PVG,3406,OKA,2384,Y,0,320,0,0,0,0,0
34396,JL,2987,PVG,3406,OKJ,2327,Y,0,320,0,0,0,0,0
34397,JL,2987,PVG,3406,WUH,3376,Y,0,738,0,0,0,0,0
34398,JL,2987,PVG,3406,XIY,3379,Y,0,321,0,0,0,0,0
34399,JL,2987,ROR,2256,NRT,2279,,0,767,0,0,0,0,0
